Height,Weight,BMI,Gender
168.6720021243253,81.30270674816904,28.577155924939902,M
183.04608705854494,79.62826113320483,23.76546592076068,F
167.1316190856761,67.18119005975302,24.05085122809848,M
190.16817350078367,83.99319613073087,23.2256799376132,M
160.90747771122864,81.95363847982736,31.653066146557933,M
172.00316361991358,85.20889177594655,28.801297101283943,M
170.88668704729545,79.78481445628648,27.32145216685053,M
182.936823290538,76.98045316143228,23.00266723454583,M
175.045649911182,80.37766533447629,26.232080862786127,F
181.8218538180895,87.60786694202811,26.50030933868671,M
172.22350918682665,75.07519588023816,25.31113416445581,F
150.6077543190337,83.56813007973055,36.842239268471396,F
192.9985557767677,84.90560189148107,22.794403234101846,F
179.18390445493247,92.51916468807067,28.816001071492792,M
177.3484114983499,92.31055554982885,29.34923319376511,F
169.3777541290892,87.14754605235817,30.37682802411901,M
187.2182823890372,88.75393627003065,25.321598025799883,M
166.30018945461433,83.43445759306296,30.1689335867758,M
184.32507386125064,84.31342700715408,24.815778770563934,M
178.37215966613456,89.11823610743119,28.009956914665377,M
181.96547559551524,82.4885908483513,24.912418495465893,F
181.38658350049133,85.25776518658192,25.913353708768042,M
162.2059895533629,81.05051376737327,30.805055715230374,F
164.41109615058633,73.22293744621349,27.088496289289893,M
201.8046365369329,79.59573733977075,19.544633457006572,M
187.26083493437307,84.72995283709037,24.162566027590845,F
185.42399785354573,82.38115914051211,23.96050777193214,M
170.82590963738662,87.94590484849356,30.13756344136835,M
179.97603865405682,93.69674967248642,28.926450682897375,M
188.49629732817286,92.93154284199835,26.155167157993567,F
176.25463771901212,75.05530953993639,24.16018825296163,M
182.46813495801058,70.9860109245842,21.32056480541058,F
186.8581629373344,87.12801770732887,24.953627260165845,M
192.74329837374327,80.73975862017791,21.733460057248617,F
179.8545425264046,76.65125049505433,23.696075347017956,M
179.88130084596347,67.05666131923115,20.72382362110571,M
180.9612019442236,90.14634437177689,27.528159470774014,M
182.797803138418,75.22866432682132,22.513416550915327,F
171.29115193825405,84.42650782932348,28.7745781713768,M
183.08891272943123,81.82735173122364,24.410372377773115,F
189.40601900366184,89.28181548148744,24.887166922048976,F
180.87639698659214,82.2492678629215,25.140171963967898,F
158.0714673845518,80.43933575106722,32.19300417170531,M
182.21868537361857,80.40329362946375,24.215197825012424,F
178.91977700620336,83.54658003560446,26.098285658012585,M
189.54419568883748,78.21073657144743,21.76934671912716,M
174.81251220216265,88.4869615745998,28.95571242021198,F
178.3042981316848,81.01427573248546,25.482259220952415,F
156.00918877084132,85.46377363894973,35.11411344903248,M
179.51752062149345,91.44069779784115,28.374345245170375,F
175.5013009959961,82.75488996132538,26.867854331474202,M
184.9424235586176,83.03448635852781,24.2764631550055,F
185.86765183320955,84.6622210318317,24.50654192203667,M
185.15772870789226,77.8584778792071,22.710265924475543,M
175.88008298641688,90.20567417389337,29.16087376957336,M
191.5471339297103,81.79242145768936,22.292652659912104,M
185.2693237241191,89.16825605335657,25.97785212644982,M
178.58808733858675,81.8896153774754,25.675792615954713,M
170.42006585925208,88.26894546046007,30.392503860924084,M
171.3834170861209,91.03893388278829,30.99485207106588,F
179.33760657912552,76.2748563860817,23.715848086517152,F
163.7756686029843,77.04478633627271,28.723971882354938,F
177.56344226809742,78.27900483926079,24.827796919404403,F
195.32574478055813,76.59107955775718,20.07516914128039,M
173.9598110848201,90.40610272968014,29.874448255556587,M
162.1446281705343,84.22734847874726,32.03671655514016,F
166.8585678960574,73.77920180170835,26.49945418322521,F
175.2342851223455,68.06290973417015,22.165235460799533,F
179.44248227475316,91.76739633171718,28.499541504827523,F
195.40882509692528,89.66951046518267,23.48315538323828,F
173.65834207132497,92.6401979935533,30.719077785398994,F
184.08540901179424,92.98716092769106,27.440009317375555,F
184.35937972223638,91.9462985503886,27.052273788422728,M
184.9819166316598,82.15782083245529,24.009900570552958,F
168.00551562396848,87.53140223485153,31.01107391380068,F
178.60885154161042,79.54179430437651,24.933854891011432,F
180.98208633532442,84.21304071013846,25.71036061246101,M
168.3481103997451,78.54482469375944,27.714119328795135,M
190.77035098027136,94.23256160456924,25.89281328646126,F
200.44058944450705,81.10660046927481,20.187607678802443,M
176.62322644739473,80.79181035578762,25.898327107240178,M
187.53587643643218,85.03359223231885,24.17807950090043,M
197.29589866243217,79.2538406161454,20.360301389653227,F
150.96430694260727,92.66404876079352,40.659563948118446,F
152.628518137664,82.3553587984384,35.352529083748145,F
171.68636560729894,95.81371680997592,32.505441802321414,M
188.23821365532558,89.89063070809264,25.368736759156675,M
176.4555926381992,93.11229121814398,29.904473343473978,M
172.09632103918835,82.49602388191597,27.85414578635162,M
175.57737635281862,66.7290760380263,21.646017303052272,M
179.52381346941067,81.58047200212735,25.312910504909595,M
162.35624454024074,81.4046660532969,30.882418560713248,M
179.34301506741008,95.17791693368481,29.591519209386433,F
159.6046095090017,88.41150615179068,34.70706820123011,M
185.98535230507807,93.40186778893653,27.00213334397584,F
182.5931128644412,89.47924829891191,26.83820969516407,F
160.70814661010115,91.83525016717016,35.55769728132443,M
159.950163650912,81.82290713256005,31.981993318120274,F
177.59438043383693,94.18544624220917,29.86244486694537,F
173.04738340092834,92.47390261723172,30.880840524554877,F
194.71328278719974,101.69058965428219,26.821904253425185,F
170.08643293999367,87.01471547269645,30.07830494364837,F
169.0250163973873,84.35242047843569,29.525385426311434,F
172.19786351012596,89.09751578052088,30.047619955475913,M
174.36364532552082,84.66899315133256,27.849186615191606,F
172.8295240179633,87.58666458272562,29.32257598653595,F
171.4905381279527,81.53726306877904,27.72527121909787,F
185.06760624695383,75.50050650818923,22.043931353251843,M
180.7017929720862,90.8608386052146,27.82606641101686,F
162.62124001053968,63.93478468214252,24.175901097002768,M
167.43660159908165,87.80116913373914,31.318395012598675,M
179.11171386701005,83.89371844920827,26.15058839899161,F
180.5776755919521,92.69022557021552,28.42535008540515,M
165.97033375233391,85.32294009689126,30.974540861432132,M
177.43005394712637,84.55208763806081,26.857770957484515,F
165.58873228126893,88.60327257391775,32.31381247715991,F
160.94991982129008,76.38831983170552,29.488007507010824,F
174.01152584257198,73.97078342057075,24.428915535274943,F
162.53002084249403,74.15941351268413,28.073664432909563,F
186.55386326482818,82.80392159197861,23.792627827656524,F
162.65305282057776,89.28916310266534,33.75004175993882,M
168.79006720183492,85.86383675828617,30.138145033829705,M
162.65803250762505,80.79135315160573,30.536119915835467,F
180.71393938487745,80.58850253508282,24.676853315860498,F
194.08120390836336,80.0955401499337,21.263824516128004,M
189.25792718553947,73.62545909228406,20.555112466965145,M
172.85488121195303,89.5529819251412,29.972071193140206,F
183.6201015058144,75.72215355284366,22.45859123099523,F
183.54241842277006,92.0904631478518,27.33642749696276,F
168.84122190516544,75.70313909778619,26.55564873053309,M
175.39464076056967,84.70114202115839,27.533196070259038,F
196.58397883599025,76.55462184668312,19.80957571270085,M
179.90668284357963,88.05211799031984,27.20477978920467,F
200.03482397789628,86.28152977509738,21.56287274000009,F
189.43636447995976,77.9319354189851,21.71644643269849,M
181.8288360621346,81.32345237566268,24.59746151826406,F
174.39102491256972,96.865004191779,31.850675061045514,M
175.56213071727808,85.03151147958886,27.58787267100488,F
187.1910463933017,90.94911151795803,25.955435297521763,F
158.24729524582597,75.93555373892735,30.323028397117895,F
185.1173373440652,80.10344802513187,23.37529070689913,F
175.0481110788325,81.93123790924525,26.738353415238397,F
181.67726552221467,76.11794587290281,23.061411789897367,F
157.56182934058972,93.1819121548552,37.53440962674886,F
183.2789174702842,86.7196790971467,25.81621920610806,F
180.82392527889724,81.33875708769192,24.876297769229115,F
167.78216913902384,81.155821747567,28.828899887622047,M
169.82932637747717,79.94696576899207,27.718939566543295,M
190.24813464652522,89.6150428298514,24.759399203048382,M
180.31724276203906,88.65532952219723,27.266558900925006,F
165.48520472879684,81.68981521335213,29.829747040575505,M
172.89429096447876,78.43858378554137,26.240278371460054,F
180.8986764681256,94.17616957060146,28.778638483062977,M
173.39297039244445,79.96261249457626,26.59647015961223,F
153.35164096722247,84.76275503951099,36.0436039464059,M
177.41732770458242,93.39042417263241,29.669503646527104,F
173.23904003426028,87.51341313082614,29.15970225482477,M
167.69988098425088,85.51797951989622,30.408284700433686,F
179.5199426730286,83.48208723060338,25.904063560738965,M
190.3573112090214,93.88148413420319,25.90841369156752,M
192.8285538224517,84.41138669642918,22.701698240456174,F
168.62343652304853,85.70487424979686,30.141832367405776,M
172.2735563333185,82.11420037137673,27.668207861533933,F
163.64586228771236,79.58200684922456,29.716990746389268,F
186.67452113810333,78.14939928067166,22.426192833592935,M
187.24374530507376,85.82261232397883,24.4786290395289,F
190.37616269537068,93.39655988427795,25.76948518781298,M
184.64574854375957,89.9482687808918,26.382392911156543,M
165.52179942971745,83.58193359718017,30.507176588316856,M
186.3246161387426,100.84074889525729,29.046619251685968,M
170.19416039977588,76.58700088339259,26.440261953614616,F
183.3071468073368,79.03486058535294,23.52122283170717,M
173.6300863741336,95.7511965996377,31.76100582560422,F
167.04230109363,73.8546546772817,26.46823268162846,F
169.7376753165652,62.36420133145813,21.646060358963055,F
162.0659187823363,79.5863505098956,30.300877032146577,F
176.9221444903799,76.68257150708695,24.498092976216842,F
168.5692218614014,86.24073369831268,30.349803147401676,F
187.41148540156178,95.88694081820498,27.30027723926223,M
193.1287298480131,81.53013751968689,21.858703859556872,M
181.32281120611336,94.51377870214284,28.7468484494256,F
177.5024896975352,73.83121461111259,23.43317388543398,M
204.62359734340058,81.61691644332089,19.49255426350885,M
186.02220558458978,84.94855541245103,24.548582466400127,F
172.32674763965255,75.6334317427006,25.468796487720624,F
163.40457045121767,96.22220816332955,36.036858112414365,M
180.95223657210903,94.10227153675224,28.739035991208187,F
179.27309686836995,90.68454051867852,28.216491733339705,F
198.42182964356687,80.58452593573571,20.46787497607223,F
168.13101980704312,93.37157153432906,33.0307910008629,M
171.00926541302928,87.55382011536292,29.938898432428747,M
169.45747563386107,101.08931926755739,35.20333487692127,M
183.42174796802104,88.32309077158385,26.25261699560706,F
162.43025166998262,65.06153156174531,24.659850992271444,F
169.84680322352156,90.7619370293702,31.462193777388713,F
195.41041789781448,81.82587222711894,21.42866997994314,M
181.9925880337871,87.93277553079399,26.548707314505908,M
195.97188144238115,75.09408595718827,19.553216601029224,M
187.4407766744843,83.22833894142147,23.68880085090166,M
195.70109738422707,76.95548879559972,20.09338377304766,M
181.0169714067781,94.97704354520904,28.9854507084899,F
175.50205492622814,89.93234836053388,29.197893642143118,F
177.22770317811757,77.19618749520164,24.577213032195118,M
179.81626255880786,82.36606574998328,25.47360374203924,M
193.75197627212543,80.15276357288616,21.3513932222523,F
162.25139745574523,83.2686690932322,31.630403433711518,F
177.83946003610467,86.30793617734055,27.289430316907954,F
190.3740109717239,72.19783479966023,19.920895309729833,M
179.56740326761974,95.92221310220486,29.748439254397383,M
182.42963245718065,87.27778439593699,26.224845999327126,M
182.22116589513476,78.53274729808192,23.651198252274316,F
170.32967923818066,83.81269840820325,28.888777644878626,F
172.92354665298308,72.34481902223413,24.193525901809593,F
171.14826113068983,89.627154449864,30.59811173593775,M
184.1656785258791,75.22428032808422,22.17893288202413,M
174.3608973107194,82.26481605864147,27.05926153653904,M
188.72493511235587,81.9213813448138,23.00057521203969,F
180.07119700787413,75.00768933335912,23.13221839417894,F
181.91599396244138,80.77716745857424,24.408823818741,F
164.38335049667003,74.57717492761857,27.598804593801677,M
186.53813525078473,89.33696731752364,25.674142280089935,F
178.06848105949425,85.60713915385357,26.998266230593337,F
177.88018071381111,87.79406319177244,27.746616082374523,M
186.9119174622897,86.55085265054201,24.77407026935329,F
180.4559568855579,100.72849850865708,30.932136265819146,F
163.41902722756853,81.46179308696392,30.503433258447437,F
178.992012904925,84.34832017670016,26.32747043883989,F
192.13936322227025,84.96951432066254,23.01603142031744,M
174.24083993013838,85.2565480543571,28.08198691665439,M
178.28933321853987,79.92227411715658,25.143000922929104,M
175.04641247259724,77.2344206816715,25.206030907539144,M
161.65902210930875,90.20342667676526,34.51621306732413,M
186.60331559379125,83.89431264376545,24.093162400244896,M
192.83030340427285,84.94382415224914,22.84447805073723,M
160.0758670595896,84.4748359488384,32.966711786804595,F
171.74680583305644,70.54099542326941,23.91466195681135,M
180.00648847324234,78.29640795848474,24.163815910780084,F
165.9904177758953,72.29736746182748,26.23955392872649,M
158.6094523194341,78.14033211146976,31.0611207354716,F
165.06338606471712,90.61351061990747,33.25764220850302,M
171.32389891102542,74.21353055397746,25.284082231189842,F
183.20883083710635,74.6357425968123,22.235866183225692,M
174.40850156095684,74.55877636104314,24.511137723582806,M
176.5474200602809,74.60795787878789,23.93659666759467,M
183.55048823156997,92.08103509223194,27.331225446190192,M
174.99074018276573,88.22706529751952,28.811886628122956,F
195.72911428965944,85.63965143100096,22.354452066823427,F
174.5945874042231,79.2605454699179,26.001326497358086,F
158.97604213176044,82.40114666102556,32.6039256450562,M
186.42888662301488,82.08372135899454,23.617320628312076,F
168.19536825344818,87.58864271964485,30.96133884549681,M
175.65955329981801,86.78185938266627,28.124538387618184,M
158.4951153618049,85.19911749216665,33.915898875227334,F
162.13173138449005,83.31218033257922,31.693664724603757,M
158.53880521842868,82.76996059171476,32.93074731894641,F
173.59377396222214,84.9993528516965,28.20637849991465,F
164.47165030934667,83.01333278125146,30.687799622530264,M
174.59723687620362,81.94589604827331,26.881436663418242,M
169.49535116493558,66.1407234595525,23.022546500543463,M
197.77364278807963,75.31189165532658,19.254255496633714,M
164.36664876475217,81.99450488149712,30.34990574986692,M
178.51559189486434,83.28996685058263,26.136075786998546,F
180.72863277708868,87.97762118076247,26.935081171010843,F
183.42936154255256,82.88504620160009,24.634200680000944,F
181.1797476415775,83.01609259859313,25.289659807973795,F
175.97187527762588,88.31654268880312,28.52039493320963,M
174.86904123375834,66.51569765465936,21.751954831185767,M
187.33074168608618,93.5108848666777,26.646738589805462,M
172.68083746220285,89.19079171305492,29.91105466728732,M
179.5995433579622,88.2244902254579,27.351345869310215,F
179.5535847616748,63.30054577111754,19.634475037384036,M
171.30993769845495,80.0778819325726,27.286476771599304,M
188.284030288657,94.69760241951936,26.712344782283406,F
195.30569616172033,88.23509916398586,23.13191343774566,M
175.14951451999306,78.86016896510255,25.706315148319334,M
188.33353140582688,85.64460609691787,24.14597332765265,F
185.0686064236429,89.83671441199948,26.229399669811023,M
170.5091610359054,91.752680456339,31.559006692953997,M
176.57247897415377,96.86401973103743,31.068226247372138,M
181.6127455867746,74.50667061385025,22.58928625780095,M
186.77479315149563,85.64747891917527,24.55150139165592,M
165.17670124024065,85.72246616880463,31.419341582564495,F
174.70448925934167,86.87332092085106,28.462844091222692,M
180.82823931463798,77.6729234238827,23.754021427557454,F
170.35856344779663,80.56450816280669,27.759767326548516,M
168.7630097879706,80.62418192723915,28.30810492511615,F
162.73573421855178,79.37535797510631,29.97228417331341,M
167.8590880798659,99.90986412808346,35.45836037096949,F
192.89893629367725,73.59463415979991,19.77818728970127,M
191.03027432508947,70.61419879684803,19.350297088038573,M
173.05632560525206,87.82244915566415,29.324498091036453,M
199.24169281502776,79.73958236507416,20.086927440751833,F
168.38945876534945,79.55514339281028,28.056820959897344,M
161.85429386449104,93.08586650568286,35.53327974937806,F
175.86917690695623,85.09005806855879,27.510555380431928,F
187.02651221376527,83.00144480195178,23.728992676406047,M
167.34218850713984,81.60957053263154,29.14272804731989,M
168.61220805874237,90.22938082788973,31.737297707479005,M
171.0049122506901,78.80820839586852,26.94972155715531,F
190.06963806030268,84.76313258493256,23.46288992278481,M
174.2274621400121,82.60472339181631,27.21270164174201,M
183.39080349684187,84.03354313755096,24.986047924638033,M
177.4396212521143,90.14635102179273,28.6316876960678,F
173.36895115746245,79.23241500485265,26.360900981876608,F
162.88320495952584,80.78451516657279,30.449173629799674,F
172.26255876247868,79.21486395844751,26.694690682358942,M
184.1575063802673,86.62194939104799,25.541658959794933,M
167.25850067043348,85.7949301622654,30.667983878265662,F
180.22075636222033,78.33946948722027,24.11965048064779,M
193.69555083167916,86.21361849319705,22.979288788331125,F
159.26580218952236,85.00670336893775,33.512598803735976,M
193.44249880752028,76.13161331756126,20.34516638585291,F
166.12142689612077,79.88575799989282,28.947966058292234,M
176.59458127610745,79.01340850079504,25.336466705229377,M
181.54224291564992,80.25926985665522,24.352290227547773,F
197.24504586444115,85.51868645048074,21.981069204974293,M
174.53945488665698,79.01674385144246,25.93772602830226,F
183.05521969814453,80.3696348741637,23.984339403589036,F
196.3707430197871,68.69556768285312,17.814562041735073,F
184.95138160270028,79.97885582436898,23.38083553879622,M
168.9152850468046,77.881096334149,27.29569493154455,F
175.85649505591843,82.29050445644496,26.609266210789638,M
175.97890178040808,77.12778275461066,24.90517744659445,F
192.45050259019916,81.0669731607675,21.887988841350666,F
184.96020612534204,83.29928333653308,24.349198127517088,F
179.60338957122912,91.80038267584919,28.45872468908361,M
177.64651305608083,75.6145558296116,23.960287823528272,M
187.7144341289299,86.39223445094028,24.51767984049956,F
171.46599752456743,71.88880398623526,24.45148485987507,M
183.19836921838314,79.62218257161778,23.724161476579688,M
169.98441687368006,87.53021567731514,30.29282521697196,M
178.78219559356933,80.093688956539,25.058193810310904,F
193.18007838031502,84.38068427604321,22.610926957344997,M
178.6802525557968,82.37930804811373,25.802692361085008,M
196.2838772879242,84.11658875845762,21.832948767715013,F
180.49238538150308,69.61574985705532,21.36927245306564,M
166.84008655660352,83.96891269167752,30.16599929752867,F
175.0126956938776,77.55842027967849,25.321524333157182,M
176.79061331364244,77.46264043291144,24.78414216514034,M
185.92986514447074,79.34893504610852,22.953176371384142,M
174.56608421696234,73.94628281571218,24.26591137889881,F
170.56401237205242,85.36601016582824,29.34338258679671,F
200.95889323106405,75.05889607183603,18.58607615540424,M
149.8013863297802,85.65761665371588,38.17106887171402,F
185.46980285970002,80.1133605452071,23.289412275102876,F
173.78617652821202,75.31950010606828,24.93888152951385,M
189.71266860049505,86.91520470878204,24.149219067335032,F
182.91606877630386,82.39781955701422,24.627027845431943,F
173.1781436261738,89.6320522481946,29.88664606436208,M
191.98651710600424,95.80284911764078,25.991836409467695,F
181.26838840204957,91.07907791033921,27.718803385657303,M
165.11313335114028,69.54578635382819,25.509831142267284,F
179.85896489197452,84.57000230220694,26.14280377016984,M
181.08905618471178,90.22029072962648,27.511851064443263,M
163.13310497873164,80.30947383424889,30.17745255514549,F
176.91559641534872,92.71460731097707,29.622105304536824,M
170.15533658035883,67.57111920607194,23.338340056098367,F
193.66834573248198,83.19260120391978,22.180300098464343,M
185.05118928240572,89.1172179196655,26.024228231525978,M
161.97077366623816,74.3102084651531,28.325342269872344,M
181.66470754175904,82.10085995861273,24.877491016052428,M
178.40402073753478,83.42876406043764,26.212384747697413,M
168.77576963090806,92.55490501527962,32.49220953870885,F
176.9940265331774,78.1741080462664,24.954318623494085,M
170.73393974132387,76.47542712873428,26.235067589722462,M
178.29604843254398,87.94857608870916,27.66593654117055,F
171.31260259595456,92.6460416849887,31.568085401389524,M
150.4634552394714,81.96656992172893,36.20551254496696,M
172.25496427782144,91.06064985030422,30.68931900856009,F
174.48667203262167,75.68306375675913,24.858458018909257,F
170.03750185406133,77.81948579630443,26.915281429224446,M
176.78580151476228,92.0780629040139,29.461944731380406,F
197.0695642624271,78.08405080806594,20.105886320969187,M
165.43358078959463,86.4530682426543,31.588795835178693,M
181.92180776383492,67.59498653980462,20.424195551443376,F
190.56570104428718,99.72506085968435,27.460904403018638,M
185.0243371756058,76.34049353257694,22.299609046085425,F
202.87582682755797,78.6144822737284,19.10037760073052,F
191.03305783986607,82.71713419270317,22.66618476539373,F
173.22805305029826,83.82284441910713,27.933537964646654,F
167.04539999157342,77.15709958089799,27.6507459587218,M
173.43391516290194,87.96017649435132,29.24273817690528,F
166.88241242525584,91.03480175872649,32.68784668791771,F
165.2536840216514,75.023862872901,27.4724329119161,F
201.04638701187417,92.20339067616653,22.811526396411807,F
195.72522034285254,82.81391834043158,21.61771328244459,F
192.46600745856892,94.8379020969068,25.601998260103837,M
179.36901949543335,76.53696760704749,23.78901078797151,M
180.42191147759343,79.10146512247049,24.29998291945136,F
174.7614769815367,81.46362467009588,26.673027757339735,F
169.02920563067855,79.95896943043809,27.98618412267681,M
186.39784726501895,89.80084061551021,25.846314076225955,M
189.30012754479634,87.6588047372589,24.46209967366836,F
188.51754056656378,84.92855910295134,23.897376475142753,M
191.4452905976099,88.01869083780647,24.01516250121334,F
173.54178365771364,79.27282614803553,26.321838967035415,M
178.62660101665028,77.41724724832179,24.263053518626403,M
165.865735409295,99.26527029544165,36.08144917872123,F
172.90437466063497,81.47865852847899,27.254103891300108,F
175.5607590387985,76.83965303451976,24.93047168562308,F
175.03611511726254,86.36646039600829,28.18965687265386,M
178.07430549968996,93.25133604348038,29.407123423585546,F
192.34714130832364,76.0266604098883,20.5491774071884,M
188.33035580539786,91.95457046070324,25.92582983803472,M
187.6771484070751,86.97315572421017,24.692350674114603,M
172.04418541742618,85.43277432814021,28.863202153316635,F
167.0419435125696,90.18067500101593,32.319334765910895,F
171.0577917944944,86.10136119433062,29.425530048008397,F
205.13390396945906,81.1140390349341,19.276187268188668,F
178.4232406661487,79.22681912774738,24.8868181050086,F
173.32428580055108,83.68567687529797,27.856868529436124,F
164.08577341397364,84.10973708982225,31.239524772458825,F
174.2669521362032,81.86878800149412,26.95803853919571,F
172.18054078354575,86.28509804249275,29.10500390467175,F
199.6174178782897,63.26225901813838,15.876246339840302,F
175.09154902129495,76.05947502315611,24.809782313272592,F
181.73418712762702,82.92747437360941,25.108754662240074,M
168.49051553469076,88.5722495592615,31.199436974827176,F
162.85699859946018,77.40316527773928,29.184070620255312,M
179.91926021322598,87.85526178981146,27.140163757600988,F
188.80503177103822,84.3043854250894,23.649558528886576,M
175.69176864985644,78.19191155435963,25.3313888046226,F
188.45305190858832,80.67062096077863,22.714806934189234,F
176.79968160059906,78.59373362796173,25.143455520171955,F
190.77031002260122,89.16826230547774,24.501277679698187,M
187.0895291177181,89.68202821298168,25.621612442660616,F
176.19951666568767,82.04388948113059,26.426327653751958,M
178.39501730856222,91.08975489450413,28.622271260354275,M
203.44508636625602,81.65346382642369,19.727870224245247,F
193.23880357398292,80.0071514554974,21.42595203736931,F
169.07040035727215,91.16220663160095,31.891846627682522,M
177.22924274216703,78.64828203531593,25.039086287380783,F
193.32275680264283,86.19063821293784,23.061849696560962,F
178.04991621636566,93.68686080068552,29.55256218373541,F
190.46753580723967,85.91618358059146,23.6828002018604,F
162.96418051919352,81.93321632203246,30.851457742463605,M
167.45008927583424,86.87348276546139,30.982500539187193,M
157.32199934945754,67.14787208868835,27.130221551770912,F
180.06126087794564,76.74938075512335,23.671964789764576,M
173.71121462528635,79.3787077344002,26.305605964574777,M
182.94266859026663,85.21238362545773,25.46083803241287,M
183.76480684406627,87.72397494456324,25.977276520128875,F
184.39535949652318,82.86609853551217,24.371200202958487,F
184.0759307359621,94.09635359576129,27.77018570222139,M
179.12995437221952,86.25574991587351,26.88138399773723,F
180.41678327740934,71.97389247097028,22.111648402112884,F
178.8893556986018,87.60894634808464,27.376596654019153,F
175.48083213580054,78.7940292233449,25.58785840716135,F
192.78408702949878,82.78457321782298,22.274453013470684,M
192.59579636350506,92.63565649210284,24.973796920914964,F
194.46168817197133,93.79760318066948,24.804109370407566,M
181.84346401722436,93.54306210293238,28.28890847519485,F
194.07525043733904,80.54725013836936,21.385056784895816,F
181.43327354409038,79.46969996917518,24.14169175154341,M
166.15382172429818,83.82743733015305,30.364457035939587,M
164.99908356873107,91.85871623119122,33.740950093661674,F
166.35402568909075,98.31084139339558,35.52505695856489,M
157.9231374294219,93.94611509981686,37.669278218279864,F
193.53036045670393,68.02371707316678,18.161936325382218,M
193.4639755724149,72.27981476722573,19.31153585826807,F
178.5414005445085,89.42520226650062,28.053177311032712,F
181.3376058646466,90.37579594338614,27.483774715645048,F
160.85202293154543,82.87630804458277,32.031504799915965,F
153.77351621123603,90.99502760554569,38.48172846763973,M
172.74099740234277,89.19413443367868,29.891344480791588,M
172.56427534421294,99.35538150378888,33.36488338135069,M
177.24025364509853,84.39572884269755,26.86555039323602,M
177.73544858721718,85.6229269373014,27.10453496116996,M
181.3062679163982,96.38313724915938,29.320773413285416,M
188.79229140634374,82.18676427098777,23.058622914218184,M
182.67654085847101,86.46323829167362,25.90991203391418,F
172.93274208917325,76.52451596423792,25.588577023400518,F
174.9501039637828,87.4845648363923,28.58268519665543,M
193.46858529056922,87.23377090601136,23.305784934578327,F
169.36837345080704,80.26008127819065,27.979178675980858,F
185.9381647230504,78.62747978518179,22.742451416481554,M
158.74082187647872,74.37590380193272,29.515830467386525,F
180.112474248739,85.93303078416972,26.489425819804477,M
186.0764503125995,96.35148131792664,27.827588373914775,M
172.9451345933618,85.23495613662583,28.497124821342233,F
161.16142285092943,73.13330457663162,28.15742991080299,M
181.7880815302401,83.77624498945804,25.35070711393615,M
175.93538851493958,68.85289251287553,22.244148254477,F
175.62209921644006,81.82574782427236,26.529658227241885,F
184.95624608217142,77.74736955145087,22.72729241772611,M
177.64385597280852,75.28196485110433,23.855612003131693,M
168.00409077206857,87.25547479243374,30.913841282251038,M
182.9301797830507,76.92489774240012,22.98773622853358,M
192.6652011646436,94.55872599919603,25.47387724906283,M
175.3658833565653,75.27806115007891,24.47812851136418,M
185.65602288282608,77.59845252347272,22.513083132808934,M
191.71093010364766,86.3122522130156,23.484358459021756,M
182.45762920880549,81.19242904502471,24.388858806661492,M
184.56741898341227,79.06555776385663,23.210113325039906,F
188.7912936072241,76.03484701927832,21.332843724833104,M
188.70181793598653,89.77892308913457,25.212866449259945,F
183.63543939562447,86.90275430770551,25.7703634894765,F
183.47690591301384,89.10930783759436,26.47038480638615,M
182.35645610250083,94.81457048462883,28.512335644375217,M
